id,activity,application,application_id,attachments,author.avatar,author.bot,author.clan,author.discriminator,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds.0.color,embeds.0.content_scan_version,embeds.0.fields.0.inline,embeds.0.fields.0.name,embeds.0.fields.0.value,embeds.0.fields.1.inline,embeds.0.fields.1.name,embeds.0.fields.1.value,embeds.0.fields.2.inline,embeds.0.fields.2.name,embeds.0.fields.2.value,embeds.0.fields.3.inline,embeds.0.fields.3.name,embeds.0.fields.3.value,embeds.0.fields.4.inline,embeds.0.fields.4.name,embeds.0.fields.4.value,embeds.0.fields.5.inline,embeds.0.fields.5.name,embeds.0.fields.5.value,embeds.0.fields.6.inline,embeds.0.fields.6.name,embeds.0.fields.6.value,embeds.0.fields.7.inline,embeds.0.fields.7.name,embeds.0.fields.7.value,embeds.0.fields.8.inline,embeds.0.fields.8.name,embeds.0.fields.8.value,embeds.0.thumbnail.content_type,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.placeholder,embeds.0.thumbnail.placeholder_version,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.timestamp,embeds.0.title,embeds.0.type,flags,interaction,mention_channels,mention_everyone,mentions,message_reference,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1485313389180879052,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-22T16:25:07.769Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/tournament,true,🌐 Location,"Wayne, NJ, US",true,🖥️ Device,Safari on macOS,true,📐 Screen,820x1180,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-22T16:25:07.391000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-03-22T16:25:07.769000+00:00,false,0,Animal Battle Stats,1446203750204047426
1485313308432011347,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-22T16:24:48.517Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/tournament,true,🌐 Location,"Wayne, NJ, US",true,🖥️ Device,Safari on macOS,true,📐 Screen,820x1180,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-22T16:24:48.159000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-03-22T16:24:48.517000+00:00,false,0,Animal Battle Stats,1446203750204047426
1485313304610996319,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-22T16:24:47.606Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Wayne, NJ, US",true,🖥️ Device,Safari on macOS,true,📐 Screen,820x1180,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-22T16:24:47.317000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-03-22T16:24:47.606000+00:00,false,0,Animal Battle Stats,1446203750204047426
1485313149040066692,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-22T16:24:10.515Z,,16737095,4,true,User,Anonymous,true,Bracket Size,64 animals,true,Progress,5/63 (8%),false,Last Votes,"Peregrine Falcon beat Donkey
Camel beat Giraffe
African Elephant beat Narwhal
Sailfish beat Gaboon Viper
Cheetah beat Hyena",true,🌐 Location,"Wayne, NJ, US",,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-22T16:21:40.949000+00:00,🚪 Tournament Quit,rich,0,,,false,,,,false,,,,,,,,,2026-03-22T16:24:10.515000+00:00,false,0,Animal Battle Stats,1446203750204047426
1485312898543653021,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-22T16:23:10.792Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/stats/monarch-butterfly,true,🌐 Location,"Wayne, NJ, US",true,🖥️ Device,Safari on macOS,true,📐 Screen,820x1180,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-22T16:23:10.587000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-03-22T16:23:10.792000+00:00,false,0,Animal Battle Stats,1446203750204047426
1485312790422880427,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-22T16:22:45.014Z,,16739072,4,false,Matchup,**Blue Whale** vs **Moray Eel**,true,User,Anonymous,true,🌐 Location,"Wayne, NJ, US",true,🖥️ Device,Safari on macOS,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-22T16:22:44.565000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-03-22T16:22:45.014000+00:00,false,0,Animal Battle Stats,1446203750204047426
1485312208765452309,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-22T16:20:26.336Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Wayne, NJ, US",true,🖥️ Device,Safari on macOS,true,📐 Screen,820x1180,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-22T16:19:28.512000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-03-22T16:20:26.336000+00:00,false,0,Animal Battle Stats,1446203750204047426
1484935768324702239,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-21T15:24:35.941Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/signup,true,🌐 Location,US,true,📱 Device,Chrome on Linux,true,📐 Screen,412x732,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-21T15:23:30.946000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-03-21T15:24:35.941000+00:00,false,0,Animal Battle Stats,1446203750204047426
1484878432516051004,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-21T11:36:46.019Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/rankings,true,🌐 Location,"Katy, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-21T11:36:45.742000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-03-21T11:36:46.019000+00:00,false,0,Animal Battle Stats,1446203750204047426
1484878429554737244,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-21T11:36:45.313Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/stats,true,🌐 Location,"Katy, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-21T11:36:43.903000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-03-21T11:36:45.313000+00:00,false,0,Animal Battle Stats,1446203750204047426
1484878424505057413,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-21T11:36:44.109Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Katy, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-21T11:36:37.204000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-03-21T11:36:44.109000+00:00,false,0,Animal Battle Stats,1446203750204047426
1484820121208885359,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-21T07:45:03.520Z,,6710886,4,true,User,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Sydney, NSW, AU",true,🕐 Session Duration,15s,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-21T07:45:03.188000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-03-21T07:45:03.520000+00:00,false,0,Animal Battle Stats,1446203750204047426
1484820056784244818,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-21T07:44:48.160Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Sydney, NSW, AU",true,📱 Device,Chrome on Linux,true,📐 Screen,1205x753,true,🌐 Language,en-AU,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-21T07:44:47.846000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-03-21T07:44:48.160000+00:00,false,0,Animal Battle Stats,1446203750204047426
1484820054171455539,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-21T07:44:47.537Z,,6710886,4,true,User,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Sydney, NSW, AU",true,🕐 Session Duration,32s,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-21T07:44:46.419000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-03-21T07:44:47.537000+00:00,false,0,Animal Battle Stats,1446203750204047426
1484820054066462810,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-21T07:44:47.512Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Sydney, NSW, AU",true,🖥️ Device,Chrome on Linux,true,📐 Screen,1205x753,true,🌐 Language,en-AU,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-21T07:44:14.245000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-03-21T07:44:47.512000+00:00,false,0,Animal Battle Stats,1446203750204047426
1484567165687562270,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-20T14:59:54.224Z,,16739072,4,false,Matchup,**Hippopotamus** vs **Bald Eagle**,true,User,Anonymous,true,🌐 Location,"Jakarta, JK, ID",true,📱 Device,Chrome on Linux,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-20T14:59:53.773000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-03-20T14:59:54.224000+00:00,false,0,Animal Battle Stats,1446203750204047426
1484566980941053982,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-20T14:59:10.177Z,,16739072,4,false,Matchup,**Hippopotamus** vs **African Elephant**,true,User,Anonymous,true,🌐 Location,"Jakarta, JK, ID",true,📱 Device,Chrome on Linux,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-20T14:59:09.515000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-03-20T14:59:10.177000+00:00,false,0,Animal Battle Stats,1446203750204047426
1484564758068723772,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-20T14:50:20.203Z,,16766720,4,true,User,Anonymous,true,Bracket Size,64 animals,true,Total Matches,63,true,🏆 Champion,**Blue Whale**,true,🥈 2nd Place,Walrus,true,🥉 3rd/4th,"Beluga Whale, Great White Shark",false,Final Matches,"✓ Tiger Shark beat Colossal Squid
✓ Walrus beat Kangaroo
✓ Great White Shark beat Impala
✓ Blue Whale beat Giraffe
✓ Beluga Whale beat Tiger Shark
✓ Walrus beat Great White Shark
✓ Blue Whale beat Beluga Whale
✓ Blue Whale beat Walrus",true,🌐 Location,"Jakarta, JK, ID",true,📱 Device,Chrome on Linux,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-20T14:50:02.098000+00:00,🏆 Tournament Completed!,rich,0,,,false,,,,false,,,,,,,,,2026-03-20T14:50:20.203000+00:00,false,0,Animal Battle Stats,1446203750204047426
1484562220992958644,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-20T14:40:15.317Z,,16739072,4,false,Matchup,**Megalodon** vs **Saltwater Crocodile**,true,User,Anonymous,true,🌐 Location,"Jakarta, JK, ID",true,📱 Device,Chrome on Linux,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-20T14:40:14.665000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-03-20T14:40:15.317000+00:00,false,0,Animal Battle Stats,1446203750204047426
1483933245530968258,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-18T21:00:55.881Z,,16739072,4,false,Matchup,**Alligator** vs **Great White Shark**,true,User,Anonymous,true,🌐 Location,"Irvine, CA, US",true,🖥️ Device,Chrome on Windows,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-18T21:00:55.270000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-03-18T21:00:55.881000+00:00,false,0,Animal Battle Stats,1446203750204047426
1483841576751861933,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-18T14:56:40.341Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"San Jose, CA, US",true,🖥️ Device,Chrome on Windows,true,📐 Screen,1366x768,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-18T14:51:31.463000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-03-18T14:56:40.341000+00:00,false,0,Animal Battle Stats,1446203750204047426
1483746713356468246,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-18T08:39:43.145Z,,16766720,4,true,User,Anonymous,true,Bracket Size,8 animals,true,Total Matches,7,true,🏆 Champion,**Bongo**,true,🥈 2nd Place,Ibex,true,🥉 3rd/4th,"Peacock, Seal",false,Final Matches,"✓ Ibex beat Iguana
✓ Seal beat Beaver
✓ Bongo beat Swan
✓ Peacock beat Sloth
✓ Ibex beat Seal
✓ Bongo beat Peacock
✓ Bongo beat Ibex",true,🌐 Location,"Jakarta, JK, ID",true,🖥️ Device,Chrome on Windows,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-18T08:39:30.321000+00:00,🏆 Tournament Completed!,rich,0,,,false,,,,false,,,,,,,,,2026-03-18T08:39:43.145000+00:00,false,0,Animal Battle Stats,1446203750204047426
1483746263303454823,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-18T08:37:55.844Z,,16739072,4,false,Matchup,**Red-Eyed Tree Frog** vs **Red-Eyed Tree Frog**,true,User,Anonymous,true,🌐 Location,"Jakarta, JK, ID",true,🖥️ Device,Chrome on Windows,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-18T08:37:55.145000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-03-18T08:37:55.844000+00:00,false,0,Animal Battle Stats,1446203750204047426
1483746228716961803,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-18T08:37:47.598Z,,16739072,4,false,Matchup,**Salamander** vs **Red-Eyed Tree Frog**,true,User,Anonymous,true,🌐 Location,"Jakarta, JK, ID",true,🖥️ Device,Chrome on Windows,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-18T08:37:47.206000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-03-18T08:37:47.598000+00:00,false,0,Animal Battle Stats,1446203750204047426
1483746187952521359,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-18T08:37:37.879Z,,16739072,4,false,Matchup,**Salamander** vs **Saltwater Crocodile**,true,User,Anonymous,true,🌐 Location,"Jakarta, JK, ID",true,🖥️ Device,Chrome on Windows,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-18T08:37:37.681000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-03-18T08:37:37.879000+00:00,false,0,Animal Battle Stats,1446203750204047426
1483746093769429062,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-18T08:37:15.424Z,,16739072,4,false,Matchup,**Megalodon** vs **Saltwater Crocodile**,true,User,Anonymous,true,🌐 Location,"Jakarta, JK, ID",true,🖥️ Device,Chrome on Windows,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-18T08:37:15.118000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-03-18T08:37:15.424000+00:00,false,0,Animal Battle Stats,1446203750204047426
1483746049846935603,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-18T08:37:04.952Z,,16739072,4,false,Matchup,**African Elephant** vs **Hippopotamus**,true,User,Anonymous,true,🌐 Location,"Jakarta, JK, ID",true,🖥️ Device,Chrome on Windows,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-18T08:37:04.645000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-03-18T08:37:04.952000+00:00,false,0,Animal Battle Stats,1446203750204047426
1483746017676623896,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-18T08:36:57.282Z,,16739072,4,false,Matchup,**African Elephant** vs **Alligator**,true,User,Anonymous,true,🌐 Location,"Jakarta, JK, ID",true,🖥️ Device,Chrome on Windows,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-18T08:36:56.987000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-03-18T08:36:57.282000+00:00,false,0,Animal Battle Stats,1446203750204047426
1483745941033979955,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-03-18T08:36:39.009Z,,16739072,4,false,Matchup,**Cape Buffalo** vs **Alligator**,true,User,Anonymous,true,🌐 Location,"Jakarta, JK, ID",true,🖥️ Device,Chrome on Windows,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-03-18T08:36:38.749000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-03-18T08:36:39.009000+00:00,false,0,Animal Battle Stats,1446203750204047426
